route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
400,0000000022025061320250909,0004328802025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
411,0000000052025061320250909,0004328822025061320250909,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
411,0000000052025061320250909,0004328832025061320250909,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
411,0000000052025061320250909,0004328842025061320250909,Piazza Dante "Pal. Regione",1,D716_T1212_Ritorno_sub2,1
396,0000001642025061320250909,0004328862025061320250909,Conci "Villazzano 3",0,D530_T0303_Andata_sub2,1
614,0000001642025061320250909,0004328882025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328892025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328902025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328912025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328922025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328932025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328942025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328952025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328962025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328972025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328982025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
614,0000001642025061320250909,0004328992025061320250909,Piazza Dante "Stazione Fs",0,D769_T3031a_Circolare_(giro_corto)_sub1,1
411,0000001642025061320250909,0004329152025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329162025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329172025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329182025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329192025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329202025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329212025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329222025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329242025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329252025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329262025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329272025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329282025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329292025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329302025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329312025061320250909,Romagnano Piazza Condini,0,D713_T1201_Andata_PRINCIPALE_sub2,1
411,0000001642025061320250909,0004329322025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329332025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329342025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329352025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329362025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329372025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000001642025061320250909,0004329382025061320250909,Piazza Dante "Pal. Regione",1,D714_T1202_Ritorno_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329402025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329412025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329422025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329432025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329442025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329452025061320250909,Villamontagna P.Predaroi,0,D680_T0901b_Andata_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329462025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329472025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329482025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329492025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
406,0000001642025061320250909,0004329502025061320250909,Piazza Dante "Dogana",1,D681_T0902b_Ritorno_PRINCIPALE_sub1,1
541,0000000022025061320250909,0004329532025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329542025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329552025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329562025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329572025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329582025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329592025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329602025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329612025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329622025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329632025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329642025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329652025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329662025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329672025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329682025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329692025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329702025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329712025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329732025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329742025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329752025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329762025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329772025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329782025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329792025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329802025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
541,0000001642025061320250909,0004329812025061320250909,Grotta Piazza,0,D614_T0603_Andata_PRINCIPALE_sub1,1
541,0000001642025061320250909,0004329822025061320250909,Vela Centro,1,D630_T0646_Ritorno_sub2,1
400,0000001642025061320250909,0004329862025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329872025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329882025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329892025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329902025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329912025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329922025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329932025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329942025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329952025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329962025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329972025061320250909,Oltrecastello,0,D593_T0501b_Andata_PRINCIPALE_sub2,1
400,0000001642025061320250909,0004329982025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004329992025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330002025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330012025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330022025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330032025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330042025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330052025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330062025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330072025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
400,0000001642025061320250909,0004330082025061320250909,Piazza Dante "Dogana",1,D170_F0512_Ritorno_sub1,1
